1	44	1	1	1	1	24	4	17.8427310040554
1	45	1	1	1	1	25	4	20.8471505569564
1	45	1	1	1	1	26	4	20.3780203660065
1	46	1	1	1	1	27	4	6.554287339771
1	46	1	1	1	1	28	4	8.36353672029203
1	47	1	1	1	1	29	4	22.2666934641792
1	47	1	1	1	1	30	4	22.7076548898434
1	48	1	1	1	1	31	4	26.0494666787363
1	48	1	1	1	1	32	4	25.6362420181721
1	65	1	1	1	1	1	5	19.6237469631461
1	65	1	1	1	1	2	5	20.2628327650811
1	66	1	1	1	1	3	5	5.00519096828128
1	66	1	1	1	1	4	5	10.5465035080269
1	67	1	1	1	1	5	5	19.8281863180819
1	67	1	1	1	1	6	5	19.0796110134422
1	68	1	1	1	1	7	5	17.9774979024983
1	68	1	1	1	1	8	5	16.9532888311813
1	69	1	1	1	1	9	5	16.9262652673875
1	69	1	1	1	1	10	5	17.5938522809543
1	70	1	1	1	1	11	5	17.1316905216577
1	70	1	1	1	1	12	5	15.4974312183446
1	71	1	1	1	1	13	5	15.4125965491624
1	71	1	1	1	1	14	5	13.4172849695165
1	72	1	1	1	1	15	5	14.0028660396814
1	72	1	1	1	1	16	5	13.5979312411214
1	73	1	1	1	1	17	5	15.2765344229972
1	73	1	1	1	1	18	5	16.3322945642246
1	74	1	1	1	1	19	5	16.5263408902937
1	74	1	1	1	1	20	5	16.9930469058827
1	75	1	1	1	1	21	5	17.0529970001434
1	75	1	1	1	1	22	5	17.6009124751008
1	76	1	1	1	1	23	5	16.719349976959
1	76	1	1	1	1	24	5	16.5715740594157
1	77	1	1	1	1	25	5	19.7917593963328
1	77	1	1	1	1	26	5	19.455100368886
1	78	1	1	1	1	27	5	19.0061154908687
1	78	1	1	1	1	28	5	19.1455258227792
1	79	1	1	1	1	29	5	20.4641985210847
1	79	1	1	1	1	30	5	21.6560411476528
1	80	1	1	1	1	31	5	21.8518488728798
1	80	1	1	1	1	32	5	28.0158945529383
1	65	1	1	1	1	1	6	18.0001379736635
1	65	1	1	1	1	2	6	18.43487383007
1	66	1	1	1	1	3	6	9.98965397696422
1	66	1	1	1	1	4	6	5.91243538469035
1	67	1	1	1	1	5	6	17.7679222571112
1	67	1	1	1	1	6	6	16.8029514395132
1	68	1	1	1	1	7	6	17.6124216068876
1	68	1	1	1	1	8	6	17.8025323846834
1	69	1	1	1	1	9	6	15.5989342965147
1	69	1	1	1	1	10	6	16.8753642778612
1	70	1	1	1	1	11	6	15.3222897836564
1	70	1	1	1	1	12	6	13.4569113070932
1	71	1	1	1	1	13	6	15.4201320131765
1	71	1	1	1	1	14	6	14.8150218714746
1	72	1	1	1	1	15	6	13.9532187389405
1	72	1	1	1	1	16	6	13.1149998426781
1	73	1	1	1	1	17	6	12.5085878354405
1	73	1	1	1	1	18	6	14.8199378858166
1	74	1	1	1	1	19	6	15.6706304109653
1	74	1	1	1	1	20	6	16.931830488084
1	75	1	1	1	1	21	6	16.2030052657747
1	75	1	1	1	1	22	6	15.3702820640338
1	76	1	1	1	1	23	6	16.5737663362241
1	76	1	1	1	1	24	6	16.3640851211369
1	77	1	1	1	1	25	6	19.0336835621936
1	77	1	1	1	1	26	6	18.2437940990329
1	78	1	1	1	1	27	6	19.2456056855747
1	78	1	1	1	1	28	6	19.3378471587403
1	79	1	1	1	1	29	6	21.0492795105797
1	79	1	1	1	1	30	6	21.0712158251245
1	80	1	1	1	1	31	6	21.2971222248596
1	80	1	1	1	1	32	6	27.0637453788519
1	97	1	1	1	1	1	7	16.988919258822
1	97	1	1	1	1	2	7	16.8119980892068
1	98	1	1	1	1	3	7	17.1755081264885
1	98	1	1	1	1	4	7	17.5162232332738
1	99	1	1	1	1	5	7	17.1499700203229
1	99	1	1	1	1	6	7	17.3514234368301
1	100	1	1	1	1	7	7	16.6630046083173
1	100	1	1	1	1	8	7	16.9308710361456
1	101	1	1	1	1	9	7	16.3095416648319
1	101	1	1	1	1	10	7	15.429155867905
1	102	1	1	1	1	11	7	15.4305744912283
1	102	1	1	1	1	12	7	48.1348255775459
1	103	1	1	1	1	13	7	13.5905729821453
1	103	1	1	1	1	14	7	12.3075906375484
1	104	1	1	1	1	15	7	4.80005302983741
1	104	1	1	1	1	16	7	6.97400293211603
1	105	1	1	1	1	17	7	15.5971987702878
1	105	1	1	1	1	18	7	13.8495916099159
1	106	1	1	1	1	19	7	16.0330638779777
1	106	1	1	1	1	20	7	15.8371044249891
1	107	1	1	1	1	21	7	16.9517218514806
1	107	1	1	1	1	22	7	16.1419908160998
1	108	1	1	1	1	23	7	15.9628453419826
1	108	1	1	1	1	24	7	16.3281276397288
1	109	1	1	1	1	25	7	18.9652234763931
1	109	1	1	1	1	26	7	18.9667987338597
1	110	1	1	1	1	27	7	19.2654464573443
1	110	1	1	1	1	28	7	19.0801566109789
1	111	1	1	1	1	29	7	19.1275297940874
1	111	1	1	1	1	30	7	19.4880777887798
1	112	1	1	1	1	31	7	21.1611150813318
1	112	1	1	1	1	32	7	27.3276205467824
1	97	1	1	1	1	1	8	16.9072214919852
1	97	1	1	1	1	2	8	17.3992438144901
1	98	1	1	1	1	3	8	16.8167587120919
1	98	1	1	1	1	4	8	16.6129934153095
1	99	1	1	1	1	5	8	16.5209131240843
1	99	1	1	1	1	6	8	17.654490879109
1	100	1	1	1	1	7	8	16.2519478017201
1	100	1	1	1	1	8	8	16.3981766824645
1	101	1	1	1	1	9	8	15.9191020920956
1	101	1	1	1	1	10	8	13.6221522881908
1	102	1	1	1	1	11	8	14.8487788692306
1	102	1	1	1	1	12	8	14.9574544714499
1	103	1	1	1	1	13	8	13.9459641310525
1	103	1	1	1	1	14	8	12.7134935411611
1	104	1	1	1	1	15	8	4.88944997411614
1	104	1	1	1	1	16	8	5.84682859615168
1	105	1	1	1	1	17	8	14.1953241053306
1	105	1	1	1	1	18	8	15.6812829695888
1	106	1	1	1	1	19	8	14.9060267114509
1	106	1	1	1	1	20	8	13.7087288959293
1	107	1	1	1	1	21	8	17.7214879267019
1	107	1	1	1	1	22	8	15.4940132116509
1	108	1	1	1	1	23	8	16.7102806721841
1	108	1	1	1	1	24	8	16.1204663251996
1	109	1	1	1	1	25	8	59.4115151468651
1	109	1	1	1	1	26	8	16.3222953029763
1	110	1	1	1	1	27	8	16.7352189540565
1	110	1	1	1	1	28	8	17.6035657775646
1	111	1	1	1	1	29	8	18.4046513458926
1	111	1	1	1	1	30	8	20.5796137595847
1	112	1	1	1	1	31	8	18.5174276177088
1	112	1	1	1	1	32	8	25.306255276653
1	129	1	1	1	1	1	9	17.0657216480671
1	129	1	1	1	1	2	9	16.9747048141207
1	130	1	1	1	1	3	9	15.1917283422108
1	130	1	1	1	1	4	9	14.7207174306488
1	131	1	1	1	1	5	9	15.0793703556385
1	131	1	1	1	1	6	9	15.0687092363262
1	132	1	1	1	1	7	9	14.2267124308579
1	132	1	1	1	1	8	9	14.713191924962
1	133	1	1	1	1	9	9	14.2601844619184
1	133	1	1	1	1	10	9	13.4406438076375
1	134	1	1	1	1	11	9	13.3028372281465
1	134	1	1	1	1	12	9	13.5299252747731
1	135	1	1	1	1	13	9	13.9611765493026
1	135	1	1	1	1	14	9	11.1784182193668
1	136	1	1	1	1	15	9	11.2398091227696
1	136	1	1	1	1	16	9	11.0969813716003
1	137	1	1	1	1	17	9	12.8755430886835
1	137	1	1	1	1	18	9	13.567247496722
1	138	1	1	1	1	19	9	7.32596740320024
1	138	1	1	1	1	20	9	7.76106822630952
1	139	1	1	1	1	21	9	15.1901283117321
1	139	1	1	1	1	22	9	13.0978197284231
1	140	1	1	1	1	23	9	14.9500645041102
1	140	1	1	1	1	24	9	15.8319568718804
1	141	1	1	1	1	25	9	17.2453256758307
1	141	1	1	1	1	26	9	16.8903174190332
1	142	1	1	1	1	27	9	17.0999803286949
1	142	1	1	1	1	28	9	16.2186491152998
1	143	1	1	1	1	29	9	16.3955818491832
1	143	1	1	1	1	30	9	18.990901359646
1	144	1	1	1	1	31	9	18.4755098978578
1	144	1	1	1	1	32	9	25.3556353642034
1	129	1	1	1	1	1	10	16.1027851743774
1	129	1	1	1	1	2	10	16.0607113982127
1	130	1	1	1	1	3	10	16.5485069112702
1	130	1	1	1	1	4	10	15.0247411040234
1	131	1	1	1	1	5	10	16.4041684163816
1	131	1	1	1	1	6	10	17.6159688120808
1	132	1	1	1	1	7	10	14.2421910818448
1	132	1	1	1	1	8	10	13.8984449897691
1	133	1	1	1	1	9	10	12.7420480451998
1	133	1	1	1	1	10	10	13.9424993091492
1	134	1	1	1	1	11	10	14.5341201043832
1	134	1	1	1	1	12	10	12.9394966651157
1	135	1	1	1	1	13	10	13.0479319073281
1	135	1	1	1	1	14	10	11.7190873256778
1	136	1	1	1	1	15	10	12.7928615395115
1	136	1	1	1	1	16	10	12.1321949252519
1	137	1	1	1	1	17	10	12.7734917811575
1	137	1	1	1	1	18	10	12.9017222851938
1	138	1	1	1	1	19	10	8.94069778678847
1	138	1	1	1	1	20	10	8.81818408805266
1	139	1	1	1	1	21	10	15.4770482257461
1	139	1	1	1	1	22	10	13.4416420028978
1	140	1	1	1	1	23	10	12.6111961460404
1	140	1	1	1	1	24	10	15.1224685487856
1	141	1	1	1	1	25	10	17.2552172452247
1	141	1	1	1	1	26	10	16.7549068098597
1	142	1	1	1	1	27	10	15.7780069711879
1	142	1	1	1	1	28	10	15.8975526237822
1	143	1	1	1	1	29	10	16.4532047503064
1	143	1	1	1	1	30	10	17.1142305503211
1	144	1	1	1	1	31	10	18.8539903537254
1	144	1	1	1	1	32	10	24.3733363925001
1	161	1	1	1	1	1	11	16.4839544278886
1	161	1	1	1	1	2	11	57.9363628234474
1	162	1	1	1	1	3	11	16.362759830345
1	162	1	1	1	1	4	11	15.7891355076407
1	163	1	1	1	1	5	11	15.5440091874844
1	163	1	1	1	1	6	11	16.8429951183642
1	164	1	1	1	1	7	11	14.0821982909308
1	164	1	1	1	1	8	11	14.5119427451059
1	165	1	1	1	1	9	11	13.6451602299112
1	165	1	1	1	1	10	11	14.8688886865048
1	166	1	1	1	1	11	11	12.141454113758
1	166	1	1	1	1	12	11	13.0506216255241
1	167	1	1	1	1	13	11	13.0173849468758
1	167	1	1	1	1	14	11	10.8560135120439
1	168	1	1	1	1	15	11	10.9353299513921
1	168	1	1	1	1	16	11	10.6798358726584
1	169	1	1	1	1	17	11	11.9168438845664
1	169	1	1	1	1	18	11	12.6620693665047
1	170	1	1	1	1	19	11	14.0516748993468
1	170	1	1	1	1	20	11	13.4994001709321
1	171	1	1	1	1	21	11	15.2920266391427
1	171	1	1	1	1	22	11	14.4572591967687
1	172	1	1	1	1	23	11	14.6008185271186
1	172	1	1	1	1	24	11	15.8716391513405
1	173	1	1	1	1	25	11	16.2280458959542
1	173	1	1	1	1	26	11	16.7640958781112
1	174	1	1	1	1	27	11	16.8275897736864
1	174	1	1	1	1	28	11	16.7466040784584
1	175	1	1	1	1	29	11	16.9811710670442
1	175	1	1	1	1	30	11	17.1920249082893
1	176	1	1	1	1	31	11	17.9508080437311
1	176	1	1	1	1	32	11	26.078102610225
1	161	1	1	1	1	1	12	53.4447979021439
1	161	1	1	1	1	2	12	15.5538202044789
1	162	1	1	1	1	3	12	15.138036179937
1	162	1	1	1	1	4	12	15.3990024552739
1	163	1	1	1	1	5	12	15.0579798927233
1	163	1	1	1	1	6	12	16.5470417995118
1	164	1	1	1	1	7	12	15.5242838941952
1	164	1	1	1	1	8	12	13.4764126510104
1	165	1	1	1	1	9	12	13.949148725386
1	165	1	1	1	1	10	12	12.9094822262073
1	166	1	1	1	1	11	12	14.9809540975795
1	166	1	1	1	1	12	12	13.0770611367746
1	167	1	1	1	1	13	12	12.6848350366485
1	167	1	1	1	1	14	12	10.7657513405423
1	168	1	1	1	1	15	12	10.7609746200926
1	168	1	1	1	1	16	12	10.3143477939619
1	169	1	1	1	1	17	12	13.0606197727598
1	169	1	1	1	1	18	12	12.9484785525834
1	170	1	1	1	1	19	12	13.9574875420224
1	170	1	1	1	1	20	12	13.6419462445008
1	171	1	1	1	1	21	12	15.9825534942342
1	171	1	1	1	1	22	12	14.6740777138571
1	172	1	1	1	1	23	12	14.0520060076837
1	172	1	1	1	1	24	12	15.6026405506879
1	173	1	1	1	1	25	12	16.4690809671722
1	173	1	1	1	1	26	12	15.9275564862745
1	174	1	1	1	1	27	12	16.9446818672317
1	174	1	1	1	1	28	12	14.6037169895272
1	175	1	1	1	1	29	12	17.497286250048
1	175	1	1	1	1	30	12	18.6524767037838
1	176	1	1	1	1	31	12	16.9360921558064
1	176	1	1	1	1	32	12	24.8746133432915
1	193	1	1	1	1	1	13	13.292933417277
1	193	1	1	1	1	2	13	14.0723157054553
1	194	1	1	1	1	3	13	5.45744520973308
1	194	1	1	1	1	4	13	7.27412226968405
1	195	1	1	1	1	5	13	14.5206057271049
1	195	1	1	1	1	6	13	14.7522765805439
1	196	1	1	1	1	7	13	13.2339518454082
1	196	1	1	1	1	8	13	12.1886753005399
1	197	1	1	1	1	9	13	11.5954231791351
1	197	1	1	1	1	10	13	12.0768282709607
1	198	1	1	1	1	11	13	12.0627612801075
1	198	1	1	1	1	12	13	10.6982461023411
1	199	1	1	1	1	13	13	13.5517552154188
1	199	1	1	1	1	14	13	9.65289127850516
1	200	1	1	1	1	15	13	12.0779474885638
1	200	1	1	1	1	16	13	10.0304131320224
1	201	1	1	1	1	17	13	9.81180895702094
1	201	1	1	1	1	18	13	10.5934480347636
1	202	1	1	1	1	19	13	12.504409560959
1	202	1	1	1	1	20	13	12.2409801991034
1	203	1	1	1	1	21	13	14.1157821184803
1	203	1	1	1	1	22	13	13.5087731055651
1	204	1	1	1	1	23	13	14.293481553874
1	204	1	1	1	1	24	13	13.3480416505927
1	205	1	1	1	1	25	13	16.1397104812049
1	205	1	1	1	1	26	13	15.5799751262073
1	206	1	1	1	1	27	13	15.9519704527964
1	206	1	1	1	1	28	13	15.1034150442044
1	207	1	1	1	1	29	13	15.5617507007997
1	207	1	1	1	1	30	13	16.3555288287817
1	208	1	1	1	1	31	13	17.2493633736517
1	208	1	1	1	1	32	13	24.4759652866624
1	193	1	1	1	1	1	14	15.572906338613
1	193	1	1	1	1	2	14	14.3517581862858
1	194	1	1	1	1	3	14	8.32922177774892
1	194	1	1	1	1	4	14	5.79141933114937
1	195	1	1	1	1	5	14	14.401771104759
1	195	1	1	1	1	6	14	14.76984082562
1	196	1	1	1	1	7	14	14.8753276350601
1	196	1	1	1	1	8	14	12.2359893544899
1	197	1	1	1	1	9	14	12.0699266146615
1	197	1	1	1	1	10	14	11.9973929748669
1	198	1	1	1	1	11	14	11.5040696519317
1	198	1	1	1	1	12	14	11.7170534055881
1	199	1	1	1	1	13	14	11.5621257730441
1	199	1	1	1	1	14	14	9.95097774039622
1	200	1	1	1	1	15	14	32.4973378048499
1	200	1	1	1	1	16	14	9.18887637285449
1	201	1	1	1	1	17	14	10.9337293013937
1	201	1	1	1	1	18	14	12.9514307229507
1	202	1	1	1	1	19	14	11.0142449450948
1	202	1	1	1	1	20	14	11.3185401565578
1	203	1	1	1	1	21	14	12.9032369546265
1	203	1	1	1	1	22	14	11.946669419549
1	204	1	1	1	1	23	14	13.2028941083968
1	204	1	1	1	1	24	14	11.4576206651739
1	205	1	1	1	1	25	14	15.4231255325849
1	205	1	1	1	1	26	14	16.5792451207313
1	206	1	1	1	1	27	14	14.9815203229216
1	206	1	1	1	1	28	14	14.3735438658709
1	207	1	1	1	1	29	14	15.5547052734705
1	207	1	1	1	1	30	14	16.6183132159008
1	208	1	1	1	1	31	14	17.7293314379667
1	208	1	1	1	1	32	14	23.6404283119251
1	225	1	1	1	1	1	15	13.79132825977
1	225	1	1	1	1	2	15	12.9222513041541
1	226	1	1	1	1	3	15	11.7374907256478
1	226	1	1	1	1	4	15	11.9180558454447
1	227	1	1	1	1	5	15	13.7633466880105
1	227	1	1	1	1	6	15	13.6304137806693
1	228	1	1	1	1	7	15	13.1562479812954
1	228	1	1	1	1	8	15	12.3020785225564
1	229	1	1	1	1	9	15	11.0992855216593
1	229	1	1	1	1	10	15	9.89593187100359
1	230	1	1	1	1	11	15	11.2822981623133
1	230	1	1	1	1	12	15	11.2439687281966
1	231	1	1	1	1	13	15	9.93010740024178
1	231	1	1	1	1	14	15	9.63118635917735
1	232	1	1	1	1	15	15	9.03527206707951
1	232	1	1	1	1	16	15	9.30027348021739
1	233	1	1	1	1	17	15	11.1617124216363
1	233	1	1	1	1	18	15	10.0943549464813
1	234	1	1	1	1	19	15	3.75161521179353
1	234	1	1	1	1	20	15	4.23728068139396
1	235	1	1	1	1	21	15	7.18678540162425
1	235	1	1	1	1	22	15	4.84567393091212
1	236	1	1	1	1	23	15	11.613480462308
1	236	1	1	1	1	24	15	12.5600340103056
1	237	1	1	1	1	25	15	5.1828570441657
1	237	1	1	1	1	26	15	5.14605766533157
1	238	1	1	1	1	27	15	15.0692454139182
1	238	1	1	1	1	28	15	13.9352995353919
1	239	1	1	1	1	29	15	14.2362820749886
1	239	1	1	1	1	30	15	14.2741765422995
1	240	1	1	1	1	31	15	15.7785212093962
1	240	1	1	1	1	32	15	22.5642730435319
1	225	1	1	1	1	1	16	12.0747159171933
1	225	1	1	1	1	2	16	14.5070673500233
1	226	1	1	1	1	3	16	15.3708281563744
1	226	1	1	1	1	4	16	11.4483968668431
1	227	1	1	1	1	5	16	13.2747525803379
1	227	1	1	1	1	6	16	13.0615182904744
1	228	1	1	1	1	7	16	11.7066780641256
1	228	1	1	1	1	8	16	11.7070966743928
1	229	1	1	1	1	9	16	10.9905593702738
1	229	1	1	1	1	10	16	9.87323210030883
1	230	1	1	1	1	11	16	9.91612669537979
1	230	1	1	1	1	12	16	11.0088924005168
1	231	1	1	1	1	13	16	9.28793625445555
1	231	1	1	1	1	14	16	8.34269626374918
1	232	1	1	1	1	15	16	10.0894808428715
1	232	1	1	1	1	16	16	7.83381663914561
1	233	1	1	1	1	17	16	9.72725944768507
1	233	1	1	1	1	18	16	9.66458301073763
1	234	1	1	1	1	19	16	5.51365247264071
1	234	1	1	1	1	20	16	2.79396089749877
1	235	1	1	1	1	21	16	6.78327209746124
1	235	1	1	1	1	22	16	2.58365319000259
1	236	1	1	1	1	23	16	12.2672738363758
1	236	1	1	1	1	24	16	12.1138416668818
1	237	1	1	1	1	25	16	7.46481950811005
1	237	1	1	1	1	26	16	3.5560050321535
1	238	1	1	1	1	27	16	15.6206606737822
1	238	1	1	1	1	28	16	15.2416105985657
1	239	1	1	1	1	29	16	13.6703384031035
1	239	1	1	1	1	30	16	13.7460876676287
1	240	1	1	1	1	31	16	15.3448164954752
1	240	1	1	1	1	32	16	22.16126693987
1	257	1	1	1	1	1	17	13.3948255053398
1	257	1	1	1	1	2	17	13.6588316831899
1	258	1	1	1	1	3	17	13.0530979028905
1	258	1	1	1	1	4	17	11.3806170163775
1	259	1	1	1	1	5	17	12.7866753606991
1	259	1	1	1	1	6	17	12.9404175855901
1	260	1	1	1	1	7	17	12.6769623204763
1	260	1	1	1	1	8	17	10.790285475164
1	261	1	1	1	1	9	17	11.4709542813841
1	261	1	1	1	1	10	17	10.0603011314979
1	262	1	1	1	1	11	17	11.5863903355153
1	262	1	1	1	1	12	17	9.42473535613249
1	263	1	1	1	1	13	17	9.61264059525953
1	263	1	1	1	1	14	17	9.10715339075266
1	264	1	1	1	1	15	17	10.0124748289625
1	264	1	1	1	1	16	17	8.99697687871847
1	265	1	1	1	1	17	17	9.59832611515601
1	265	1	1	1	1	18	17	10.4064892066338
1	266	1	1	1	1	19	17	9.9355024845369
1	266	1	1	1	1	20	17	10.3865463866531
1	267	1	1	1	1	21	17	12.4493575492299
1	267	1	1	1	1	22	17	11.3057931178578
1	268	1	1	1	1	23	17	11.8176777970813
1	268	1	1	1	1	24	17	12.3419167635021
1	269	1	1	1	1	25	17	13.1800845938384
1	269	1	1	1	1	26	17	13.6260011421578
1	270	1	1	1	1	27	17	12.3438718727312
1	270	1	1	1	1	28	17	14.3796371037832
1	271	1	1	1	1	29	17	14.8257538067108
1	271	1	1	1	1	30	17	14.6231496769595
1	272	1	1	1	1	31	17	14.3394491262551
1	272	1	1	1	1	32	17	21.9508200119931
1	257	1	1	1	1	1	18	13.6429019147644
1	257	1	1	1	1	2	18	13.1765164469849
1	258	1	1	1	1	3	18	14.4871141550704
1	258	1	1	1	1	4	18	12.0492494887236
1	259	1	1	1	1	5	18	12.3768858770981
1	259	1	1	1	1	6	18	13.0667288550977
1	260	1	1	1	1	7	18	12.6997862038594
1	260	1	1	1	1	8	18	12.136712458087
1	261	1	1	1	1	9	18	10.085274297877
1	261	1	1	1	1	10	18	11.6436983716051
1	262	1	1	1	1	11	18	10.8121104806604
1	262	1	1	1	1	12	18	8.94735323240249
1	263	1	1	1	1	13	18	9.56093380641886
1	263	1	1	1	1	14	18	9.10238679289453
1	264	1	1	1	1	15	18	9.81529432548843
1	264	1	1	1	1	16	18	7.16151407646496
1	265	1	1	1	1	17	18	9.56662326149994
1	265	1	1	1	1	18	18	9.93997549221394
1	266	1	1	1	1	19	18	32.7334730704564
1	266	1	1	1	1	20	18	10.3516408880986
1	267	1	1	1	1	21	18	40.3564931638624
1	267	1	1	1	1	22	18	10.8169331048799
1	268	1	1	1	1	23	18	12.0035630454631
1	268	1	1	1	1	24	18	12.4705578465646
1	269	1	1	1	1	25	18	13.7226358643883
1	269	1	1	1	1	26	18	13.8027741999258
1	270	1	1	1	1	27	18	15.7986624919845
1	270	1	1	1	1	28	18	14.1287777554646
1	271	1	1	1	1	29	18	14.9720808266789
1	271	1	1	1	1	30	18	14.953508256978
1	272	1	1	1	1	31	18	15.928005905093
1	272	1	1	1	1	32	18	23.484896670074
1	289	1	1	1	1	1	19	12.410245904585
1	289	1	1	1	1	2	19	12.2740826979656
1	290	1	1	1	1	3	19	12.0283920875426
1	290	1	1	1	1	4	19	10.6983347367089
1	291	1	1	1	1	5	19	11.5393226614405
1	291	1	1	1	1	6	19	12.3156176854143
1	292	1	1	1	1	7	19	3.29159909234437
1	292	1	1	1	1	8	19	5.73410555293673
1	293	1	1	1	1	9	19	10.6836381877245
